time,altitude,velocityX,velocityY,altitude_cmd,velocityX_cmd,velocityY_cmd,throttle_cmd
36.114182472229004,1.7998046875,0.0,-0.2,1.5,0.0,0.0,-18.243197058327496
36.61400556564331,1.8662109375,-4.1,-5.9,1.5,0.0,0.0,-21.73481923295185
36.61400556564331,1.8662109375,-4.1,-5.9,1.5,0.0,0.0,-23.566326193977147
37.61711382865906,1.74609375,0.9,5.5,1.5,0.0,0.0,-21.794437908101827
38.123167991638184,1.74609375,0.0,1.5,1.5,0.0,0.0,-23.026238542515785
38.123167991638184,1.74609375,0.0,1.5,1.5,0.0,0.0,-24.25693729193881
39.11746072769165,1.74609375,2.0,0.5,1.5,0.0,0.0,-25.48886642092839
39.11746072769165,1.74609375,2.0,0.5,1.5,0.0,0.0,-26.721004426945
40.1243839263916,1.4912109375,4.1,0.2,1.5,0.0,0.0,-20.3049819287844
40.613091468811035,1.4912109375,2.0,0.3,1.5,0.0,0.0,-20.261030287947506
41.11749482154846,1.2998046875,0.8,-0.1,1.5,0.0,0.0,-14.474888883996755
41.11749482154846,1.2998046875,0.8,-0.1,1.5,0.0,0.0,-13.47195967566222
42.12138843536377,1.2373046875,-1.7,5.6,1.5,0.0,0.0,-10.594165548682213
